Country;Code;IsoCode;ShortName;Category;Name;OfficialLanguages;Groups;Parent
CH;CH-AG-ZF-OF;;AG-ZF-OF;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Oftringen;DE;;AG-ZF
CH;CH-AG-ZF-RE;;AG-ZF-RE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Reitnau;DE;;AG-ZF
CH;CH-AG-ZF-RO;;AG-ZF-RO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Rothrist;DE;;AG-ZF
CH;CH-AG-ZF-SA;;AG-ZF-SA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Safenwil;DE;;AG-ZF
CH;CH-AG-ZF-SG;;AG-ZF-SG;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Strengelbach;DE;;AG-ZF
CH;CH-AG-ZF-ST;;AG-ZF-ST;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Staffelbach;DE;;AG-ZF
CH;CH-AG-ZF-UE;;AG-ZF-UE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Uerkheim;DE;;AG-ZF
CH;CH-AG-ZF-VO;;AG-ZF-VO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Vordemwald;DE;;AG-ZF
CH;CH-AG-ZF-WI;;AG-ZF-WI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Wiliberg;DE;;AG-ZF
CH;CH-AG-ZF-ZF;;AG-ZF-ZF;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Zofingen;DE;;AG-ZF
CH;CH-AG-ZZ;;AG-ZZ;DE Bezirk,FR district,IT distretto,RM district,EN district;DE Zurzach;DE;;AG
CH;CH-AG-ZZ-BO;;AG-ZZ-BO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Böttstein;DE;;AG-ZZ
CH;CH-AG-ZZ-DO;;AG-ZZ-DO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Döttingen;DE;;AG-ZZ
CH;CH-AG-ZZ-EN;;AG-ZZ-EN;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Endingen;DE;;AG-ZZ
CH;CH-AG-ZZ-FI;;AG-ZZ-FI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Fisibach;DE;;AG-ZZ
CH;CH-AG-ZZ-FR;;AG-ZZ-FR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Full-Reuenthal;DE;;AG-ZZ
CH;CH-AG-ZZ-KL;;AG-ZZ-KL;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Klingnau;DE;;AG-ZZ
CH;CH-AG-ZZ-KO;;AG-ZZ-KO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Koblenz;DE;;AG-ZZ
CH;CH-AG-ZZ-LG;;AG-ZZ-LG;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Leuggern;DE;;AG-ZZ
CH;CH-AG-ZZ-LN;;AG-ZZ-LN;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Lengnau (AG);DE;;AG-ZZ
CH;CH-AG-ZZ-LS;;AG-ZZ-LS;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Leibstadt;DE;;AG-ZZ
CH;CH-AG-ZZ-ME;;AG-ZZ-ME;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Mellikon;DE;;AG-ZZ
CH;CH-AG-ZZ-SI;;AG-ZZ-SI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Siglistorf;DE;;AG-ZZ
CH;CH-AG-ZZ-SN;;AG-ZZ-SN;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Schneisingen;DE;;AG-ZZ
CH;CH-AG-ZZ-TE;;AG-ZZ-TE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Tegerfelden;DE;;AG-ZZ
CH;CH-AG-ZZ-ZZ;;AG-ZZ-ZZ;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Zurzach;DE;;AG-ZZ
CH;CH-AI;CH-AI;AI;DE Kanton,FR canton,IT canonte,RM chantun,EN canton;DE Appenzell Innerrhoden,FR Appenzell Rhodes-Intérieures,IT Appenzello Interno,RM Appenzell Dadens,EN Appenzell Innerrhoden;DE;;
CH;CH-AI-AP;;AI-AP;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Appenzell;DE;;AI
CH;CH-AI-GO;;AI-GO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Gonten;DE;;AI
CH;CH-AI-OB;;AI-OB;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Oberegg;DE;;AI
CH;CH-AI-SH;;AI-SH;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Schlatt-Haslen;DE;;AI
CH;CH-AI-SR;;AI-SR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Schwende-Rüte;DE;;AI
CH;CH-AR;CH-AR;AR;DE Kanton,FR canton,IT canonte,RM chantun,EN canton;DE Appenzell Ausserrhoden,FR Appenzell Rhodes-Extérieures,IT Appenzello Esterno,RM Appenzell Dadora,EN Appenzell Ausserrhoden;DE;;
CH;CH-AR-HL;;AR-HL;DE Bezirk,FR district,IT distretto,RM district,EN district;DE Hinterland;DE;;AG
CH;CH-AR-HL-HE;;AR-HL-HE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Herisau;DE;;AR-HL
CH;CH-AR-HL-HU;;AR-HL-HU;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Hundwil;DE;;AR-HL
CH;CH-AR-HL-SO;;AR-HL-SO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Schönengrund;DE;;AR-HL
CH;CH-AR-HL-ST;;AR-HL-ST;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Stein (AR);DE;;AR-HL
CH;CH-AR-HL-SW;;AR-HL-SW;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Schwellbrunn;DE;;AR-HL
CH;CH-AR-HL-UR;;AR-HL-UR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Urnäsch;DE;;AR-HL
CH;CH-AR-HL-WA;;AR-HL-WA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Waldstatt;DE;;AR-HL
CH;CH-AR-ML;;AR-ML;DE Bezirk,FR district,IT distretto,RM district,EN district;DE Mittelland;DE;;AG
CH;CH-AR-ML-BU;;AR-ML-BU;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Bühler;DE;;AR-ML
CH;CH-AR-ML-GA;;AR-ML-GA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Gais;DE;;AR-ML
CH;CH-AR-ML-SP;;AR-ML-SP;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Speicher;DE;;AR-ML
CH;CH-AR-ML-TE;;AR-ML-TE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Teufen (AR);DE;;AR-ML
CH;CH-AR-ML-TR;;AR-ML-TR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Trogen;DE;;AR-ML
CH;CH-AR-VL;;AR-VL;DE Bezirk,FR district,IT distretto,RM district,EN district;DE Vorderland;DE;;AG
CH;CH-AR-VL-GR;;AR-VL-GR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Grub (AR);DE;;AR-VL
CH;CH-AR-VL-HE;;AR-VL-HE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Heiden;DE;;AR-VL
CH;CH-AR-VL-LU;;AR-VL-LU;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Lutzenberg;DE;;AR-VL
CH;CH-AR-VL-RE;;AR-VL-RE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Reute (AR);DE;;AR-VL
CH;CH-AR-VL-RT;;AR-VL-RT;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Rehetobel;DE;;AR-VL
CH;CH-AR-VL-WA;;AR-VL-WA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Wald (AR);DE;;AR-VL
CH;CH-AR-VL-WO;;AR-VL-WO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Wolfhalden;DE;;AR-VL
CH;CH-AR-VL-WZ;;AR-VL-WZ;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Walzenhausen;DE;;AR-VL
CH;CH-BE;CH-BE;BE;FR canton,DE Kanton,IT canonte,RM chantun,EN canton;DE Bern,FR Berne,IT Berna,RM Berna,EN Bern;DE,FR;;
CH;CH-BE-BI;;BE-BI;DE Verwaltungskreis,FR arrondissement administratif,IT circondario amministrativo,RM circul administrativ,EN administrative district;DE Biel/Bienne;DE;;BE
CH;CH-BE-BI-AE;;BE-BI-AE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Aegerten;DE;;BE-BI
CH;CH-BE-BI-BE;;BE-BI-BE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Bellmund;DE;;BE-BI
CH;CH-BE-BI-BI;;BE-BI-BI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Biel,FR Bienne;DE;;BE-BI
CH;CH-BE-BI-BR;;BE-BI-BR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Brügg;DE;;BE-BI
CH;CH-BE-BI-EV;;BE-BI-EV;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Evilard;DE;;BE-BI
CH;CH-BE-BI-IP;;BE-BI-IP;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Ipsach;DE;;BE-BI
CH;CH-BE-BI-LE;;BE-BI-LE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Lengnau;DE;;BE-BI
CH;CH-BE-BI-LI;;BE-BI-LI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Ligerz;DE;;BE-BI
CH;CH-BE-BI-ME;;BE-BI-ME;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Meinisberg;DE;;BE-BI
CH;CH-BE-BI-MO;;BE-BI-MO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Mörigen;DE;;BE-BI
CH;CH-BE-BI-NI;;BE-BI-NI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Nidau;DE;;BE-BI
CH;CH-BE-BI-OR;;BE-BI-OR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Orpund;DE;;BE-BI
CH;CH-BE-BI-PI;;BE-BI-PI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Pieterlen;DE;;BE-BI
CH;CH-BE-BI-PO;;BE-BI-PO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Port;DE;;BE-BI
CH;CH-BE-BI-SA;;BE-BI-SA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Safnern;DE;;BE-BI
CH;CH-BE-BI-SE;;BE-BI-SE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Scheuren;DE;;BE-BI
CH;CH-BE-BI-SL;;BE-BI-SL;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Sutz-Lattrigen;DE;;BE-BI
CH;CH-BE-BI-SW;;BE-BI-SW;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Schwadernau;DE;;BE-BI
CH;CH-BE-BI-TT;;BE-BI-TT;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Twann-Tüscherz;DE;;BE-BI
CH;CH-BE-BM;;BE-BM;DE Verwaltungskreis,FR arrondissement administratif,IT circondario amministrativo,RM circul administrativ,EN administrative district;DE Bern-Mittelland,FR Berne-Mittelland;DE;;BE
CH;CH-BE-BM-AL;;BE-BM-AL;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Allmendingen;DE;;BE-BM
CH;CH-BE-BM-AR;;BE-BM-AR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Arni;DE;;BE-BM
CH;CH-BE-BM-BA;;BE-BM-BA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Bäriswil;DE;;BE-BM
CH;CH-BE-BM-BE;;BE-BM-BE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Bern;DE;;BE-BM
CH;CH-BE-BM-BI;;BE-BM-BI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Biglen;DE;;BE-BM
CH;CH-BE-BM-BL;;BE-BM-BL;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Belp;DE;;BE-BM
CH;CH-BE-BM-BM;;BE-BM-BM;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Bremgarten bei Bern;DE;;BE-BM
CH;CH-BE-BM-BO;;BE-BM-BO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Bolligen;DE;;BE-BM
CH;CH-BE-BM-BR;;BE-BM-BR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Brenzikofen;DE;;BE-BM
CH;CH-BE-BM-BW;;BE-BM-BW;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Bowil;DE;;BE-BM
CH;CH-BE-BM-DM;;BE-BM-DM;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Deisswil bei Münchenbuchsee;DE;;BE-BM
CH;CH-BE-BM-FB;;BE-BM-FB;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Fraubrunnen;DE;;BE-BM
CH;CH-BE-BM-FE;;BE-BM-FE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Ferenbalm;DE;;BE-BM
CH;CH-BE-BM-FK;;BE-BM-FK;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Frauenkappelen;DE;;BE-BM
CH;CH-BE-BM-FM;;BE-BM-FM;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Freimettigen;DE;;BE-BM
CH;CH-BE-BM-GE;;BE-BM-GE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Gerzensee;DE;;BE-BM
CH;CH-BE-BM-GG;;BE-BM-GG;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Guggisberg;DE;;BE-BM
CH;CH-BE-BM-GR;;BE-BM-GR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Grosshöchstetten;DE;;BE-BM
CH;CH-BE-BM-GU;;BE-BM-GU;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Gurbrü;DE;;BE-BM
CH;CH-BE-BM-HA;;BE-BM-HA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Häutligen;DE;;BE-BM
CH;CH-BE-BM-HE;;BE-BM-HE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Herbligen;DE;;BE-BM
CH;CH-BE-BM-IF;;BE-BM-IF;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Iffwil;DE;;BE-BM
CH;CH-BE-BM-IT;;BE-BM-IT;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Ittigen;DE;;BE-BM
CH;CH-BE-BM-JA;;BE-BM-JA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Jaberg;DE;;BE-BM
CH;CH-BE-BM-JE;;BE-BM-JE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Jegenstorf;DE;;BE-BM
CH;CH-BE-BM-KA;;BE-BM-KA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Kaufdorf;DE;;BE-BM
CH;CH-BE-BM-KD;;BE-BM-KD;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Kirchdorf;DE;;BE-BM
CH;CH-BE-BM-KE;;BE-BM-KE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Kehrsatz;DE;;BE-BM
CH;CH-BE-BM-KF;;BE-BM-KF;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Konolfingen;DE;;BE-BM
CH;CH-BE-BM-KI;;BE-BM-KI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Kiesen;DE;;BE-BM
CH;CH-BE-BM-KL;;BE-BM-KL;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Kirchlindach;DE;;BE-BM
CH;CH-BE-BM-KO;;BE-BM-KO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Köniz;DE;;BE-BM
CH;CH-BE-BM-KR;;BE-BM-KR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Kriechenwil;DE;;BE-BM
CH;CH-BE-BM-LA;;BE-BM-LA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Laupen;DE;;BE-BM
CH;CH-BE-BM-LI;;BE-BM-LI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Linden;DE;;BE-BM
CH;CH-BE-BM-LW;;BE-BM-LW;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Landiswil;DE;;BE-BM
CH;CH-BE-BM-MA;;BE-BM-MA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Mattstetten;DE;;BE-BM
CH;CH-BE-BM-MB;;BE-BM-MB;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Münchenbuchsee;DE;;BE-BM
CH;CH-BE-BM-ME;;BE-BM-ME;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Meikirch;DE;;BE-BM
CH;CH-BE-BM-MI;;BE-BM-MI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Mirchel;DE;;BE-BM
CH;CH-BE-BM-ML;;BE-BM-ML;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Mühleberg;DE;;BE-BM
CH;CH-BE-BM-MO;;BE-BM-MO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Moosseedorf;DE;;BE-BM
CH;CH-BE-BM-MS;;BE-BM-MS;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Münsingen;DE;;BE-BM
CH;CH-BE-BM-MU;;BE-BM-MU;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Muri bei Bern;DE;;BE-BM
CH;CH-BE-BM-MW;;BE-BM-MW;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Münchenwiler;DE;;BE-BM
CH;CH-BE-BM-NE;;BE-BM-NE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Neuenegg;DE;;BE-BM
CH;CH-BE-BM-NH;;BE-BM-NH;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Niederhünigen;DE;;BE-BM
CH;CH-BE-BM-NM;;BE-BM-NM;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Niedermuhlern;DE;;BE-BM
CH;CH-BE-BM-OB;;BE-BM-OB;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Oberbalm;DE;;BE-BM
CH;CH-BE-BM-OD;;BE-BM-OD;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Oberdiessbach;DE;;BE-BM
CH;CH-BE-BM-OH;;BE-BM-OH;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Oberhünigen;DE;;BE-BM
CH;CH-BE-BM-OP;;BE-BM-OP;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Oppligen;DE;;BE-BM
CH;CH-BE-BM-OS;;BE-BM-OS;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Ostermundigen;DE;;BE-BM
CH;CH-BE-BM-OT;;BE-BM-OT;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Oberthal;DE;;BE-BM
CH;CH-BE-BM-RG;;BE-BM-RG;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Rüeggisberg;DE;;BE-BM
CH;CH-BE-BM-RI;;BE-BM-RI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Riggisberg;DE;;BE-BM
CH;CH-BE-BM-RS;;BE-BM-RS;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Rüschegg;DE;;BE-BM
CH;CH-BE-BM-RU;;BE-BM-RU;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Rubigen;DE;;BE-BM
CH;CH-BE-BM-ST;;BE-BM-ST;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Stettlen;DE;;BE-BM
CH;CH-BE-BM-SW;;BE-BM-SW;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Schwarzenburg;DE;;BE-BM
CH;CH-BE-BM-TH;;BE-BM-TH;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Thurnen;DE;;BE-BM
CH;CH-BE-BM-TO;;BE-BM-TO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Toffen;DE;;BE-BM
CH;CH-BE-BM-US;;BE-BM-US;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Urtenen-Schönbühl;DE;;BE-BM
CH;CH-BE-BM-VE;;BE-BM-VE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Vechigen;DE;;BE-BM
CH;CH-BE-BM-WA;;BE-BM-WA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Wald;DE;;BE-BM
CH;CH-BE-BM-WB;;BE-BM-WB;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Worb;DE;;BE-BM
CH;CH-BE-BM-WI;;BE-BM-WI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Wileroltigen;DE;;BE-BM
CH;CH-BE-BM-WK;;BE-BM-WK;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Walkringen;DE;;BE-BM
CH;CH-BE-BM-WO;;BE-BM-WO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Wohlen bei Bern;DE;;BE-BM
CH;CH-BE-BM-WR;;BE-BM-WR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Wichtrach;DE;;BE-BM
CH;CH-BE-BM-WW;;BE-BM-WW;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Wiggiswil;DE;;BE-BM
CH;CH-BE-BM-ZA;;BE-BM-ZA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Zäziwil;DE;;BE-BM
CH;CH-BE-BM-ZO;;BE-BM-ZO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Zollikofen;DE;;BE-BM
CH;CH-BE-BM-ZU;;BE-BM-ZU;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Zuzwil;DE;;BE-BM
CH;CH-BE-ET;;BE-ET;DE Verwaltungskreis,FR arrondissement administratif,IT circondario amministrativo,RM circul administrativ,EN administrative district;DE Emmental,FR Emmental;DE;;BE
CH;CH-BE-ET-AE;;BE-ET-AE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Aefligen;DE;;BE-ET
CH;CH-BE-ET-AF;;BE-ET-AF;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Affoltern im Emmental;DE;;BE-ET
CH;CH-BE-ET-AL;;BE-ET-AL;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Alchenstorf;DE;;BE-ET
CH;CH-BE-ET-BA;;BE-ET-BA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Bätterkinden;DE;;BE-ET
CH;CH-BE-ET-BU;;BE-ET-BU;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Burgdorf;DE;;BE-ET
CH;CH-BE-ET-DU;;BE-ET-DU;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Dürrenroth;DE;;BE-ET
CH;CH-BE-ET-EG;;BE-ET-EG;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Eggiwil;DE;;BE-ET
CH;CH-BE-ET-ER;;BE-ET-ER;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Ersigen;DE;;BE-ET
CH;CH-BE-ET-HB;;BE-ET-HB;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Hasle bei Burgdorf;DE;;BE-ET
CH;CH-BE-ET-HE;;BE-ET-HE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Heimiswil;DE;;BE-ET
CH;CH-BE-ET-HI;;BE-ET-HI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Hindelbank;DE;;BE-ET
CH;CH-BE-ET-HL;;BE-ET-HL;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Hellsau;DE;;BE-ET
CH;CH-BE-ET-HO;;BE-ET-HO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Höchstetten;DE;;BE-ET
CH;CH-BE-ET-KE;;BE-ET-KE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Kernenried;DE;;BE-ET
CH;CH-BE-ET-KI;;BE-ET-KI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Kirchberg;DE;;BE-ET
CH;CH-BE-ET-KO;;BE-ET-KO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Koppigen;DE;;BE-ET
CH;CH-BE-ET-KR;;BE-ET-KR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Krauchthal;DE;;BE-ET
CH;CH-BE-ET-LA;;BE-ET-LA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Lauperswil;DE;;BE-ET
CH;CH-BE-ET-LE;;BE-ET-LE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Langnau im Emmental;DE;;BE-ET
CH;CH-BE-ET-LU;;BE-ET-LU;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Lützelflüh;DE;;BE-ET
CH;CH-BE-ET-LY;;BE-ET-LY;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Lyssach;DE;;BE-ET
CH;CH-BE-ET-OB;;BE-ET-OB;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Oberburg;DE;;BE-ET
CH;CH-BE-ET-RA;;BE-ET-RA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Rüdtligen-Alchenflüh;DE;;BE-ET
CH;CH-BE-ET-RD;;BE-ET-RD;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Rüderswil;DE;;BE-ET
CH;CH-BE-ET-RL;;BE-ET-RL;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Rüti bei Lyssach;DE;;BE-ET
