Id;Country;StartDate;EndDate;Type;RegionalScope;Name
fffe6a54-9a25-409a-bb8f-ba92caeb30e7;HR;2027-01-01;;Public;National;HR Nova Godina,DE Neujahr,EN New Year's Day
ab5b5e21-0d3d-43ce-8de9-d01d6b11cbf7;HR;2027-01-06;;Public;National;HR Bogojavljanje ili Sveta tri kralja,DE Heilige Drei Könige,EN Epiphany
4620a4c7-cfe4-4879-b61e-04225fefe666;HR;2027-03-29;;Public;National;HR Uskrsni ponedjeljak,DE Ostermontag,EN Easter Monday
ab422b56-14c2-4476-a5ec-c3d5a3522f8e;HR;2027-05-01;;Public;National;HR Praznik rada,DE Tag der Arbeit,EN Labour Day
d4ec804e-88fb-4dcc-8c30-f17af80d6b96;HR;2027-05-27;;Public;National;HR Tijelovo,DE Fronleichnam,EN Corpus Christi
330dace4-6c79-4f64-a548-6c822f410721;HR;2027-05-30;;Public;National;HR Dan državnosti,DE Staatsfeiertag,EN Statehood Day
dd1533f4-5716-41bb-b903-dc80931c39f7;HR;2027-06-22;;Public;National;HR Dan antifašističke borbe,DE Tag des antifaschistischen Kampfes,EN Anti-Fascist Struggle Day
caa9e274-bcd9-452a-b23c-9b6b14bd763a;HR;2027-08-05;;Public;National;HR Dan pobjede i domovinske zahvalnosti i Dan hrvatskih branitelja,DE Tag des Sieges und der heimatlichen Dankbarkeit und Tag der kroatischen Verteidiger,EN Victory and Homeland Thanksgiving Day and the Day of Croatian Defenders
c0b99be3-3a8d-4c74-90ab-c138dceae4ff;HR;2027-08-15;;Public;National;HR Velika Gospa,DE Mariä Himmelfahrt,EN Assumption Day
3541a512-0215-4231-9f38-85c5ceb92783;HR;2027-11-01;;Public;National;HR Svi sveti,DE Allerheiligen,EN All Saints' Day
17f1708e-a81f-4704-a81d-8d54cc989d35;HR;2027-11-18;;Public;National;HR Dan sjećanja na žrtve Domovinskog rata i Dan sjećanja na žrtvu Vukovara i Škabrnje,DE Tag des Gedenkens,EN Remembrance Day
964a4ec6-5774-4077-854f-cb69a270d126;HR;2027-12-25;;Public;National;HR Božić,DE Weihnachten,EN Christmas
0baf6543-2d13-4df7-a09d-ae256789face;HR;2027-12-26;;Public;National;HR Božić,DE Weihnachten,EN Christmas
f2036966-2589-4c8d-9c43-60c1e1f3732f;HR;2028-01-01;;Public;National;HR Nova Godina,DE Neujahr,EN New Year's Day
e489e449-9219-423e-a7bf-233e31891681;HR;2028-01-06;;Public;National;HR Bogojavljanje ili Sveta tri kralja,DE Heilige Drei Könige,EN Epiphany
92a71071-e431-4627-ac5a-fe5be2f0fe39;HR;2028-04-17;;Public;National;HR Uskrsni ponedjeljak,DE Ostermontag,EN Easter Monday
78e909d5-4c65-4a30-bd55-1a1e825f8e2d;HR;2028-05-01;;Public;National;HR Praznik rada,DE Tag der Arbeit,EN Labour Day
4850018b-81dd-48a1-9e09-e5bdedd0c3ba;HR;2028-05-30;;Public;National;HR Dan državnosti,DE Staatsfeiertag,EN Statehood Day
11e2536f-2999-45bd-9c01-7114e755f554;HR;2028-06-15;;Public;National;HR Tijelovo,DE Fronleichnam,EN Corpus Christi
