Country;Code;IsoCode;ShortName;Category;Name;OfficialLanguages;Parent
PT;PT-OLR;;OLR;PT município,EN municipality,DE Gemeinde;PT Oleiros,EN Oleiros,DE Oleiros;PT;CB
PT;PT-OLH;;OLH;PT município,EN municipality,DE Gemeinde;PT Olhão,EN Olhão,DE Olhão;PT;FA
PT;PT-OAZ;;OAZ;PT município,EN municipality,DE Gemeinde;PT Oliveira de Azeméis,EN Oliveira de Azeméis,DE Oliveira de Azeméis;PT;AV
PT;PT-OFR;;OFR;PT município,EN municipality,DE Gemeinde;PT Oliveira de Frades,EN Oliveira de Frades,DE Oliveira de Frades;PT;VI
PT;PT-OBR;;OBR;PT município,EN municipality,DE Gemeinde;PT Oliveira do Bairro,EN Oliveira do Bairro,DE Oliveira do Bairro;PT;AV
PT;PT-OHP;;OHP;PT município,EN municipality,DE Gemeinde;PT Oliveira do Hospital,EN Oliveira do Hospital,DE Oliveira do Hospital;PT;CO
PT;PT-ORM;;ORM;PT município,EN municipality,DE Gemeinde;PT Ourém,EN Ourém,DE Ourém;PT;SA
PT;PT-ORQ;;ORQ;PT município,EN municipality,DE Gemeinde;PT Ourique,EN Ourique,DE Ourique;PT;BE
PT;PT-OVR;;OVR;PT município,EN municipality,DE Gemeinde;PT Ovar,EN Ovar,DE Ovar;PT;AV
PT;PT-PFR;;PFR;PT município,EN municipality,DE Gemeinde;PT Paços de Ferreira,EN Paços de Ferreira,DE Paços de Ferreira;PT;PO
PT;PT-PLM;;PLM;PT município,EN municipality,DE Gemeinde;PT Palmela,EN Palmela,DE Palmela;PT;SE
PT;PT-PPS;;PPS;PT município,EN municipality,DE Gemeinde;PT Pampilhosa da Serra,EN Pampilhosa da Serra,DE Pampilhosa da Serra;PT;CO
