Id;Country;StartDate;EndDate;Type;Name;Comment
a90efcf0-df8d-4912-8d16-7393e3318116;LT;2027-12-24;;Public;LT Šv. Kūčios,DE Heiligabend,EN Christmas Eve;
c528ad69-5775-41c4-bd1a-65b2f3f005f2;LT;2027-12-25;;Public;LT Šv. Kalėdos,DE Weihnachten,EN Christmas Day;
79343308-43fe-465e-ac07-0b2d4ab02363;LT;2027-12-26;;Public;LT Šv. Kalėdos,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
c61488f8-4867-4f72-a705-07624af861b8;LT;2028-01-01;;Public;LT Naujieji metai,DE Neujahr,EN New Year's Day;
96e0e896-4cd8-4d87-af25-066973aa0122;LT;2028-02-16;;Public;LT Lietuvos valstybės atkūrimo diena,DE Tag der Wiederherstellung des litauischen Staates,EN Day of restoration of the Lithuanian state;
1da106b8-a26c-4d5e-880b-44704fe53480;LT;2028-03-11;;Public;LT Lietuvos nepriklausomybės atkūrimo diena,DE Tag der Wiederherstellung der Unabhängigkeit Litauens,EN Day of Restoration of Independence of Lithuania;
c51d9b99-2e7f-453f-974f-dfaef9f194bb;LT;2028-04-16;;Public;LT Velykos,DE Ostersonntag,EN Easter Sunday;
4d19098b-0ffa-4283-92f4-317da03feb04;LT;2028-04-17;;Public;LT Antroji Velykų diena,DE Ostermontag,EN Easter Monday;
a0944da3-8d4f-403a-8ef8-32d30063e099;LT;2028-05-01;;Public;LT Tarptautinė darbo diena,DE Tag der Arbeit,EN Labour Day;
f909354c-1ebd-40d8-a059-04f8167371d6;LT;2028-06-24;;Public;LT Rasos ir Joninių diena,DE Mittsommertag,EN Midsummer Day;
f9f3c940-cf50-4167-a571-b3e19a83105d;LT;2028-07-06;;Public;LT Valstybės diena,DE Eigenstaatlichkeitstag,EN National Day;
fb077143-4f1e-48cf-96bc-948cc1c148e6;LT;2028-08-15;;Public;LT Žolinė,DE Mariä Himmelfahrt,EN Assumption Day;
