Id;Country;StartDate;EndDate;Type;RegionalScope;Status;Name;Subdivisions
32e12727-b696-4e74-b457-9e1cfac3a7bb;PT;2028-06-29;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-LP
84ec9dbb-c0c6-4829-b2cb-7e422d35b6a8;PT;2028-06-29;;Public;Local;Optional;PT Dia de São Pedro,EN St Peter's Day,DE Tag des heiligen Petrus;AC-RG,BA-AF,BE-CV,LE-BO,LE-PM,MA-RB,PO-FE,VI-CD,VI-SP
e84de861-4c28-41a3-bb6f-78f41760598f;PT;2028-06-29;;Public;Local;Optional;PT Dia de PT Dia de São Pedro,EN St Peter's Day,DE Tag des heiligen Petrus,EN St Peter's Day,DE Tag des heiligen Petrus;BA-MC,BR-BA,EV-EV,LI-SI,LI-TV,PO-PV,SE-MN,SE-SE,SE-SX,VI-PE
a5a5e93a-7497-4582-984a-f28a4bb1af7c;PT;2028-07-02;;Public;Local;Optional;PT Batalha do Côa,EN Battle of the Côa,DE Schlacht an der Côa;GU-AL
0ac634e3-7d9f-406a-92ff-753761c4cfca;PT;2028-07-03;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;GU-SE
774dcf8f-9fc6-4717-8957-7db2277c0baf;PT;2028-07-04;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CO-CO,LE-CP
663950de-9067-417b-9f9f-d57259f36168;PT;2028-07-07;;Public;Local;Optional;PT Batalha de Salgadela,EN Battle of Salgadela,DE Schlacht von Salgadela;GU-FC
0f6c2cb2-638b-4eaf-ab2e-24e0b826beb5;PT;2028-07-08;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;PO-AM,VR-CH
9d212c00-a349-4990-bc50-8a0cef0ac0c1;PT;2028-07-10;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BA-MD,PO-MI,VC-AV
3bc1aff9-b632-4754-8246-85aeeef2b524;PT;2028-07-11;;Public;Local;Optional;PT Dia de São Bento,EN Day of Benedict of Nursia,DE Tag des Heiligen Benedikt von Nursia;PO-ST
4c28d393-d655-468d-95f9-f36123bbbc4d;PT;2028-07-17;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-LF,PO-PA,VI-CS
f9eded1b-85ef-4ca7-ad26-4753171fb580;PT;2028-07-17;;Public;Local;Optional;PT Nascimento de António José de Almeida,EN Birthday of António José de Almeid,DE Geburtstag António José de Almeida;CO-PC
f340a33d-90e7-4a28-8d31-43a3509fcdb8;PT;2028-07-18;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-NO
f1913eb4-ff77-4e86-b4c3-c2bdcfecb370;PT;2028-07-22;;Public;Local;Optional;PT Dia de Santa Maria Madalena,EN St Mary Magdalene's Day,DE Tag der heiligen Maria Magdalena;AC-MA,MA-PM
dcc91b9e-4e8e-47b4-97cf-1004578eb1e3;PT;2028-07-24;;Public;Local;Optional;PT Dia de Santa Cristina,EN St Christina's Day,DE Tag der heiligen Christina;CO-CN
78c83211-1aa7-4a8f-a7e9-0175b112a1a7;PT;2028-07-24;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LE-PG
c4eaa399-1167-486d-b59d-e410eb528923;PT;2028-07-25;;Public;Local;Optional;PT Dia de São Cristóvão,EN St Christopher's Day,DE Tag des Heiligen Christophorus;AV-OV
29b83dc0-5c75-4b09-9587-9ac70d9c6c05;PT;2028-07-25;;Public;Local;Optional;PT Dia de São Tiago,EN St James' Day,DE Jakobstag;BR-CL,CO-CA,SE-SC,VR-MB
3c4c4e83-6122-4fc0-9994-cf6ed9edfce3;PT;2028-07-25;;Public;Local;Optional;PT Dia de São Tomé de Mira,EN Day of St Thomas of Mira,DE Tag des Heiligen Thomas von Mira;CO-MI
36c0dc78-248a-42b7-93fc-d05973ce5275;PT;2028-07-26;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LI-LS
7ff60a1d-ef15-4e71-8564-89987237e364;PT;2028-07-31;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;PO-LO
85c592a1-c518-465a-8279-0e95f467fa2e;PT;2028-08-06;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LE-PN
9ae6a759-516c-4c4f-9173-4f8f6bec7ce4;PT;2028-08-10;;Public;Local;Optional;PT Dia de São Lourenço,EN St Lawrence's Day,DE Tag des Heiligen Laurentius von Rom;BA-VM,VC-PC
fc18e437-aaac-4c96-9211-3457c5ca192a;PT;2028-08-11;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-PV
53eb3490-0347-4d2c-ab22-bd880abb8e13;PT;2028-08-13;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CO-GO
148c547e-ebb8-4c93-9079-8283b990e7e2;PT;2028-08-14;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-SG,AV-OA,CB-OL,GU-GO,LE-BA
7bbbf5fa-c7e0-48f1-827c-5e233171ac3c;PT;2028-08-16;;Public;Local;Optional;PT Dia de São Roque,EN St Roch's Day,DE Tag des Heiligen Rochus;AC-SP
5c65f224-08a2-4199-be18-0201df7876ee;PT;2028-08-16;;Public;Local;Optional;PT Nascimento de Couto Jardim,EN Birthday of Couto Jardim,DE Geburtstag Couto Jardim;EV-VV
1a6afc81-dc0d-47f3-932a-7e76353c0505;PT;2028-08-16;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VR-PR,VR-RP
574d2c88-f439-459a-b7bd-694a9a15aa32;PT;2028-08-17;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SA-CR
095fbf77-aabb-4a72-8511-bd71422395cd;PT;2028-08-19;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BR-ES
986ef01a-5608-44ac-a7fc-7a3ee5fe0041;PT;2028-08-20;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;FA-AB,LE-AC,VC-VC
a1f136c1-8755-4e70-b14c-714ca80b5929;PT;2028-08-20;;Public;Local;Optional;PT Dia de São Bernardo,EN Day of St Bernard of Clairvaux,DE Tag des Heiligen Bernhard von Clairvaux;VI-ST
c097554d-638a-4653-bdc3-224fc44f3ae6;PT;2028-08-21;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-AL,MA-FU
05929d72-49c6-47aa-bf88-eaf6252cac5b;PT;2028-08-22;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BA-BR
f67e8a93-a377-4245-b6c5-c05a9f86a6dd;PT;2028-08-24;;Public;Local;Optional;PT Dia do padroeiro São Bartolomeu,EN St Bartholomew's Day,DE Patronatsfest des Heiligen Bartholomäus;BA-VF,PO-BA,VC-PB
148f2c0c-a39b-4768-b070-e7c13b4ab75a;PT;2028-08-25;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BA-CA,GU-PI,VI-PC
f045bfb9-afcb-4b07-862d-744ccb361f3e;PT;2028-08-28;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BE-BA,CB-VV
7c36d956-7502-4ad4-8d66-cb040803c14d;PT;2028-08-29;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;FA-AJ
efdfac47-01bf-4e19-842c-0f92fea01f60;PT;2028-09-03;;Public;Local;Optional;PT Conquista da cidade aos mouros,EN Conquest of the city from the Moors,DE Eroberung der Stadt durch die Mauren;FA-SI
7878a26c-06b6-4a23-a9e5-b7e599859eb8;PT;2028-09-07;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CO-AR,EV-VN,FA-FA
12f212ef-8bdc-4545-af04-ee2e5b777aa3;PT;2028-09-08;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-MU,BE-OD,BE-OU,CO-MV,FA-LA,LE-NA,MA-PD,PA-MA,PO-MC,VI-LA,VI-MA,VR-SA
c4fe3926-b393-4c70-a928-307a3b1879cb;PT;2028-09-11;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LI-AM,SE-MT
c2956b40-46c4-43ff-bae6-9067a313980e;PT;2028-09-15;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CB-FU,FA-AC,SE-SE
98a6967d-fce4-434b-b2c9-3e6a43edc6d8;PT;2028-09-16;;Public;Local;Optional;PT Dia de Santa Eufémia,EN St Euphemia's Day,DE Tag der heiligen Euphemia;VI-TO
1f5ef9de-c659-4b2d-befc-953c9c708319;PT;2028-09-19;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CB-VR
7ac1b4ca-ba93-448f-acf3-e0231829dc32;PT;2028-09-20;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VC-PL,VC-PL
89753901-58df-4432-83dd-6ecb96a60a10;PT;2028-09-21;;Public;Local;Optional;PT Dia de São Mateus,EN St Matthew's Day,DE Tag des Apostels und Evangelisten Matthäus;AV-SV
01aff5e1-9ec1-4111-92b4-bdc6616abd11;PT;2028-09-21;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CO-SO,VI-VS
57c60f16-3853-4303-a936-e20ff1d911fd;PT;2028-09-22;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SA-SD
1c1f06f0-02b0-45ed-a9ce-fc18a4fabeae;PT;2028-09-29;;Public;Local;Optional;PT Dia de São Miguel Arcanjo,EN Day of St Michael the Archangel,DE Tag des heiligen Erzengels Michael;BR-CB,CO-PL,GU-FA
fe960791-952f-46f4-9e1e-d6292e193d80;PT;2028-09-29;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VI-RE,VI-TR
b016bf4f-1242-48b6-8eb2-6600c49037f0;PT;2028-10-01;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VC-VN
34ff1b62-5b79-4343-8bdb-27ef8bd6164b;PT;2028-10-02;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;PO-GO
e3d5cfb5-13b1-4e8c-bfd9-0bebebd1bd5d;PT;2028-10-07;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CO-OH,VI-OF
928b6ff4-fc29-4a51-b34e-65b7aa1b4be7;PT;2028-10-09;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BR-VM,MA-MA
5a82aab4-ec54-4d8f-be6d-93caddc8b117;PT;2028-10-11;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-SJ
9d31db75-7db3-4e21-bffd-37a31241c055;PT;2028-10-15;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BA-MO
23b10800-650b-4e67-96b3-0d6d3a1e911d;PT;2028-10-16;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;MA-CL
be5e8794-1d86-45c7-b7ba-30fa1931a16e;PT;2028-10-20;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BR-TB,CB-CO
1836769c-40d8-4a44-bf3b-2f6aa1d5e683;PT;2028-10-22;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SE-GR
71d93f86-4743-48b5-a406-d979379806bc;PT;2028-10-25;;Public;Local;Optional;PT Dia de Santa Catarina,EN St Catherine's Day,DE Tag der Heiligen Katharina;MA-CT
78cc423f-b099-40f4-9e73-3e8a2fa907da;PT;2028-10-27;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;FA-LS
4e827d54-c275-4631-b17c-df8d8fd4ee2f;PT;2028-11-06;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;PO-PF,SA-RM,VR-BO,VR-VA
a961fe5a-d65c-4f3c-985d-f722aa78809c;PT;2028-11-11;;Public;Local;Optional;PT Dia de São Martinho,EN St Martin's Day,DE Martinstag;GU-ME,LE-PB,LI-TV,PO-PE,PO-TR,VR-AL
746e087a-3e5e-4335-b3bb-661c7c5049f7;PT;2028-11-19;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LI-OD
d8723228-26f4-4953-bfbc-dd4fb39ac684;PT;2028-11-23;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;PA-GA
2b0cffc9-48e4-455f-a52d-4411188810a0;PT;2028-11-24;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SA-EN,SE-SI
ce43455a-46ee-4b6d-9ca2-123dcc3b1b0d;PT;2028-11-27;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;GU-GU
43b42325-1a48-41e7-b44c-989f58b829dc;PT;2028-11-30;;Public;Local;Optional;PT Dia de Santo André,EN St Andrew's Day,DE Tag des heiligen Apostels Andreas;VR-MF
3117de74-b852-420c-be57-48cdfa46c832;PT;2028-12-11;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;FA-PO
90c63b56-a0b2-486b-8ed5-aae431e32589;PT;2029-01-11;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LE-OB
1e04a570-6615-44f1-b628-c2ae20f8094e;PT;2029-01-13;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CO-VP,EV-VA,LI-CD,VR-SM
bcfba5a6-f7dc-4b46-87b1-9962934fe4e0;PT;2029-01-14;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;PA-EL
34c5c31b-a225-444e-97cd-695a3ed49908;PT;2029-01-15;;Public;Local;Optional;PT Dia de Santo Amaro,EN St Amaro's Day,DE Tag des heiligen Amaro;MA-SC
9053c447-1841-4181-93c1-32e396ff7d19;PT;2029-01-20;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-SM
38f7d323-cf01-4121-bb58-dc031325d15e;PT;2029-01-22;;Public;Local;Optional;PT Dia de São Vicente,EN St Vincent's Day,DE Tag des heiligen Vinzenz von Valencia;FA-VB,MA-SV
4af34b68-25ba-4842-9759-65bce0f10e32;PT;2029-02-02;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;EV-MO
ee719d5a-095a-4378-ab07-5dc8925f525f;PT;2029-02-10;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;GU-AB
0444f40c-4ddc-4c89-ae55-2322ad300a45;PT;2029-02-18;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VC-VA
2c6ded3d-0092-4c74-9437-ff0aa89a818a;PT;2029-03-01;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SA-TM
0ac8da53-d19e-4b1f-8f2c-a42e47092496;PT;2029-03-02;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VI-VP
3aadb078-1be1-40be-9164-635314394292;PT;2029-03-04;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;GU-MA
d191b276-f747-450e-b087-befadb4ea947;PT;2029-03-05;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BE-FA
8798c89c-e6a0-47a5-abe7-7e8556cacb80;PT;2029-03-08;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;EV-MN
1b550d07-b329-49c6-9d14-928139d9b4bf;PT;2029-03-12;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VC-MO
232929bd-0fef-46f7-b32c-dc6e4c7f6f04;PT;2029-03-19;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BA-TM,BR-PL,BR-VZ,SA-SA
78f3efe9-d5c7-4392-a2fb-c6df2e102b3c;PT;2029-04-02;;Public;Local;Optional;PT Segunda-feira após a Páscoa,EN Easter Monday,DE Ostermontag;AV-IL,BA-FE,BE-CU,CB-PE,EV-BO,EV-MR,EV-PO,EV-RD,PA-CM,PA-CR,PA-CV,PA-NI,PA-PS,PA-SO,SA-CN,SA-MA,VC-CA
e518a2c6-e321-4ceb-a1db-41b82bb32950;PT;2029-04-02;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SA-AP
7ba34a04-391c-463b-88b6-023125908b2b;PT;2029-04-03;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BE-SE
52604423-a6ac-43e0-99c6-1c089cdb4765;PT;2029-04-06;;Public;Local;Optional;PT Batalha dos Atoleiros,EN Battle of Atoleiros,DE Schlacht von Atoleiros;PA-FR
13396b94-54e5-42b3-bdbc-99f21551018c;PT;2029-04-09;;Public;Local;Optional;PT Segunda-feira após o primeiro Domingo depois da Páscoa,EN Monday after the first Sunday after Easter,DE Montag nach dem ersten Sonntag nach Ostern;EV-AL,GU-SA,PA-AV,PA-MO
288c7bf7-1b05-492b-a172-60de9f6bf08c;PT;2029-04-10;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CO-PS,CO-TA
7bee8e99-7e49-42ca-b65f-a40282c71756;PT;2029-04-11;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-LG
4e0908a1-5a01-4461-9b10-c60e829a56d0;PT;2029-04-16;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CB-CB
1bf85b71-53c3-4678-9276-b21578967ff6;PT;2029-04-16;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CB-IN
e1edbac7-f631-45a6-a22f-449ae7c18473;PT;2029-04-22;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-PD
8ff5d88c-dd21-4a0e-96ad-c50f4175f104;PT;2029-04-23;;Public;Local;Optional;PT Dia de São Jorge,EN St George's Day,DE Tag des Heiligen Sankt Georg;AC-VE
6fd11e80-6096-44dc-9152-6e9538ae0927;PT;2029-04-26;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;CB-BE
6f615b3a-15c0-4464-95bc-01fb3bbda33e;PT;2029-05-02;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-AR
0a9ca3e2-42ec-41b8-ae88-705db3fe7d8e;PT;2029-05-03;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BR-BA,VI-SE
77a58f35-3a44-48e0-b8b9-d609001ef1d1;PT;2029-05-04;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SE-SS
e6a27317-eb5a-4796-9002-841eca0f0500;PT;2029-05-08;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VR-MU
20819f26-b0e7-4228-bc26-58a2a9d8e793;PT;2029-05-10;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-AN,AV-ME,AV-OB,BE-AV,BE-BE,BE-VI,EV-AR,EV-ES,FA-MO,LE-AN,LE-MG,LI-AL,LI-AV,LI-AZ,LI-MA,LI-SM,LI-VX,PA-AC,SA-AC,SA-AM,SA-BE,SA-CA,SA-CH,SA-GO,SA-SM,SA-TN,VC-ME,VI-MR,VI-SC
deb9843b-f353-4074-8b66-449a114a775c;PT;2029-05-12;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-AV
8a7e177a-1131-4415-9765-749816437021;PT;2029-05-13;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;FA-VS
208fee6d-dd18-46ad-9ab6-68257136e20d;PT;2029-05-14;;Public;Local;Optional;PT Dia de São Frei Gil,EN Day of St Giles of Santarém,DE Tag des Heiligen Ägidius von Santarém;VI-VO
edb4dda5-6e48-42e1-b57c-0c50b7a232c1;PT;2029-05-15;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LE-CR
57b3a569-ad58-4272-8cac-b20d116a6cc3;PT;2029-05-16;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BR-FA
75ff287f-7e74-444f-93f1-20e86f6e8558;PT;2029-05-17;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-AN,BE-BE,LE-MG,LI-VX,SA-TN
a992d483-9108-4bd7-929a-ad9785916cdd;PT;2029-05-20;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BA-VN
daa277da-9a8d-49c0-8c5f-8e19ef54f7f8;PT;2029-05-21;;Public;Local;Optional;PT Segunda-feira após o Domingo de Pentecostes,EN Whit Monday,DE Pfingstmontag;AV-AG,AV-VG
4530d50d-c720-412a-a62a-790f4f39046d;PT;2029-05-21;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;GU-VF
662014da-1e25-424c-9eb0-0e3ad42c4fd0;PT;2029-05-22;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LE-LE
829a63f5-f03f-44e1-a039-50e3e753d727;PT;2029-05-22;;Public;Local;Optional;PT Terça-feira após o Domingo de Pentecostes,EN Whit Tuesday,DE Pfingstdienstag;PO-MT
8606fe5f-e7bd-48ed-8a91-b0a31cc90d2f;PT;2029-05-23;;Public;Local;Optional;PT Nascimento de Sacadura Cabral,EN Birthday of Sacadura Cabral,DE Geburtstag Sacadura Cabral;GU-CB
194f4a09-76e5-4519-bf2f-fca7e7f21cfb;PT;2029-05-23;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;PA-PA
ea494746-d7af-42d8-bdac-02a993ff0951;PT;2029-05-25;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;BA-MI,FA-LO,MA-SA,SA-TN
1374e4be-980f-431a-a91d-fad635380e0e;PT;2029-05-29;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;GU-TR
28d4b201-9cd0-462d-8330-437d92b22897;PT;2029-06-01;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-PC,FA-SB
cba0ea4c-4f0a-4aa3-8ed1-651e741a51ae;PT;2029-06-01;;Public;Local;Optional;PT Nascimento de José Falcão,EN Birthday of José Falcão,DE Geburtstag José Falcão;CO-MC
05f64eeb-5280-4f58-abfa-c19a06063846;PT;2029-06-01;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag manuelino;SE-PA
14bda0a9-addf-424b-993a-5d843c653b9e;PT;2029-06-04;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-AG
4467e90e-1c50-4da1-a69c-4425fb2eb473;PT;2029-06-07;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;LI-OE
f92dc873-c81e-4cef-8d7c-041f4e7546c5;PT;2029-06-09;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VR-MT
271e6380-ad7e-44d3-ac11-2a202cb09d88;PT;2029-06-13;;Public;Local;Optional;PT Dia de Santo António,EN St Anthony's Day,DE Tag des heiligen Antonius von Padua;AV-ER,AV-VC,BE-AJ,BR-AM,BR-VF,BR-VV,CB-PN,EV-RM,LE-AV,LI-CS,LI-LI,SA-FZ,SA-VB,VR-VR
a0106976-32a4-4de5-b354-c07ab69cd924;PT;2029-06-14;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SA-AB
63624e24-d50b-480f-9dfa-9ce989c12d79;PT;2029-06-16;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AV-EN,FA-OL
7f900283-db97-4769-b1e1-493b28e24083;PT;2029-06-20;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-CO,SA-OU
0d1d67a5-cc43-427a-9098-eeeff1468dc3;PT;2029-06-22;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;VR-VP
dba30488-8ba9-4dd5-82d8-862db3780804;PT;2029-06-24;;Public;Local;Optional;PT Dia de São João,EN St John's Day,DE Johannistag;AC-AH,AC-CA,AC-HO,AC-SF,AC-VC,AC-VP,AV-CP,BE-AM,BE-ME,BE-MO,BR-BR,CO-FF,CO-FF,CO-LO,FA-CM,FA-TA,LE-FV,LI-LN,PA-AR,PO-PO,PO-VA,PO-VC,PO-VG,SE-AC,SE-AM,SE-AS,VI-AR,VI-CI,VI-MB,VI-NE,VI-SJ,VI-TB
2b4dafe0-90c6-4c71-bd27-41ddc9163823;PT;2029-06-24;;Public;Local;Optional;PT Batalha de São Mamede,EN Battle of São Mamede,DE Schlacht von São Mamede;BR-GU
6790034e-3316-429e-928d-c7f841c0ba02;PT;2029-06-24;;Public;Local;Optional;PT Dia de São Nuno de Santa Maria,EN St Day of Nuno de Santa Maria,DE Tag des Heiligen Nuno de Santa Maria;CB-SE
699f8890-526f-48e9-96b9-a54b4bea50b2;PT;2029-06-24;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;MA-PS
1d9ca585-1596-4ead-b2bc-fc14f042cc56;PT;2029-06-28;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;SE-BA
0e0194b0-336c-4fd5-9fad-85721b9f73f5;PT;2029-06-29;;Public;Local;Optional;PT Feriado Municipal,EN Municipal holiday,DE Kommunaler Feiertag;AC-LP
dbdb6e7e-6739-46dc-b520-e358b9a768d8;PT;2029-06-29;;Public;Local;Optional;PT Dia de São Pedro,EN St Peter's Day,DE Tag des heiligen Petrus;AC-RG,BA-AF,BE-CV,LE-BO,LE-PM,MA-RB,PO-FE,VI-CD,VI-SP
8c4230fc-ff5a-4d4c-ad98-dd565b948514;PT;2029-06-29;;Public;Local;Optional;PT Dia de PT Dia de São Pedro,EN St Peter's Day,DE Tag des heiligen Petrus,EN St Peter's Day,DE Tag des heiligen Petrus;BA-MC,BR-BA,EV-EV,LI-SI,LI-TV,PO-PV,SE-MN,SE-SE,SE-SX,VI-PE
