Id;Country;StartDate;EndDate;Type;RegionalScope;Name
76a38947-cdfb-4775-950b-81ffeab93d5f;RS;2025-01-01;2025-01-02;Public;National;SR Нова Година,DE Neujahr,EN New Year's Day
93811894-5dcc-43eb-b55a-067633c59910;RS;2025-01-07;;Public;National;SR Први дан Божића,DE Weihnachten (Orthodox),EN Christmas (Orthodox)
baec2d83-c6d1-434d-8644-b4e601e1b225;RS;2025-02-15;2025-02-16;Public;National;SR Дан државности Србије,DE Unabhängigkeitstag,EN Sovereignty Day
b26ad982-a857-40c8-8183-6666f5f0110b;RS;2025-04-18;;Public;National;SR Добар петак,DE Karfreitag (Orthodox),EN Good Friday (Orthodox)
60393dfb-75b9-41fe-bfe3-882c69f0f9ab;RS;2025-04-19;;Public;National;SR Ускршња субота,DE Ostersamstag (Orthodox),EN Easter Saturday (Orthodox)
0a3d4d8e-3a95-4c46-9094-2c0fb3c1db16;RS;2025-04-20;;Public;National;SR Ускрс,DE Ostersonntag (Orthodox),EN Easter Sunday (Orthodox)
125387c9-eb2d-47a8-91dd-3c5b7e53b01e;RS;2025-04-21;;Public;National;SR Ускршњи понедељак,DE Ostermontag (Orthodox),EN Easter Monday (Orthodox)
d70303ed-0231-482a-818c-8896b176a371;RS;2025-05-01;2025-05-02;Public;National;SR Празник рада,DE Tag der Arbeit,EN Labour Day
d872aa1b-9564-4c63-a47a-00b0105fa8a4;RS;2025-11-11;;Public;National;SR Дан примирја у Првом светском рату,DE Tag des Waffenstillstands,EN Armistice Day
38ba8c2d-cf6f-4edc-b1fe-bf305b409a9f;RS;2026-01-01;2026-01-02;Public;National;SR Нова Година,DE Neujahr,EN New Year's Day
6d7ef3cc-6840-4b3e-b826-add4a60004b6;RS;2026-01-07;;Public;National;SR Први дан Божића,DE Weihnachten (Orthodox),EN Christmas (Orthodox)
2d8d15ae-9eea-4b11-bce8-43436ada823f;RS;2026-02-15;2026-02-16;Public;National;SR Дан државности Србије,DE Unabhängigkeitstag,EN Sovereignty Day
73233841-003f-4e5f-b325-9c8775d7768a;RS;2026-04-10;;Public;National;SR Добар петак,DE Karfreitag (Orthodox),EN Good Friday (Orthodox)
6c750288-7723-45ee-be00-490ed03db007;RS;2026-04-11;;Public;National;SR Ускршња субота,DE Ostersamstag (Orthodox),EN Easter Saturday (Orthodox)
37497a3d-c32a-4cb1-8b4d-98565a695af7;RS;2026-04-12;;Public;National;SR Ускрс,DE Ostersonntag (Orthodox),EN Easter Sunday (Orthodox)
