Id;Country;StartDate;EndDate;Type;Name;Comment
820d55a5-7e47-47f6-bb24-75b3be6e59e8;LV;2024-06-24;;Public;LV Jāņu dienu,DE Mittsommertag,EN Midsummer Day;
f0f2a565-d4b3-46e1-bb11-70724aab6c2f;LV;2024-11-18;;Public;LV Latvijas Republikas Proklamēšanas dienu,DE Tag der Ausrufung der Republik Lettland,EN Day of the Proclamation of the Republic of Latvia;
0c08957b-c38b-4484-81d9-0615e18e7da9;LV;2024-12-24;;Public;LV Ziemassvētku vakars,DE Heiligabend,EN Christmas Eve;
35631cbb-ec8d-4933-97bf-eab64dd0ced2;LV;2024-12-25;;Public;LV Ziemassvētki,DE Weihnachten,EN Christmas Day;
eb712222-47b6-4318-a7b8-6357261bf04a;LV;2024-12-26;;Public;LV Otrie Ziemassvētki,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
f5688db4-c004-4375-882d-707317f3e4e6;LV;2024-12-31;;Public;LV Vecgada dienu,DE Silvester,EN New Year's Eve;
fbd2044d-de12-42f9-862e-4b0da04fca76;LV;2025-01-01;;Public;LV Jaungada dienu,DE Neujahr,EN New Year's Day;
c24a44d2-4b84-400e-8fa6-30311e21ed17;LV;2025-04-18;;Public;LV Lielo Piektdienu,DE Karfreitag,EN Good Friday;
9b970117-fb3d-4deb-9e08-8cd07446c1dd;LV;2025-04-20;;Public;LV Pirmās Lieldienas,DE Ostersonntag,EN Easter Sunday;
e76cb119-86a8-4535-aa91-3aed488dbf84;LV;2025-04-21;;Public;LV Lieldienu dienu,DE Ostermontag,EN Easter Monday;
b7fba55c-ee77-4a56-92c7-42e4260bddc3;LV;2025-05-01;;Public;LV Darba svētkus,DE Tag der Arbeit,EN Labour Day;
48309ae2-d850-473a-af8d-4f15a7bc3020;LV;2025-05-04;;Public;LV Latvijas Republikas Neatkarības atjaunošanas dienu,DE Tag der Wiederherstellung der Unabhängigkeit,EN Day of the Restoration of Independence;
1307175c-fcf8-46d4-9302-8b5cba8b0994;LV;2025-05-11;;Public;LV Mātes dienu,DE Muttertag,EN Mother's Day;
f8dcc8a0-53e7-42c5-bb7d-1055d0f21058;LV;2025-06-08;;Public;LV Vasarsvētkus,DE Pfingsten,EN Pentecost;
fed50895-e80f-4252-ba04-d1a9ca97fcf2;LV;2025-06-23;;Public;LV Līgo dienu,DE Mittsommernacht,EN Midsummer's Eve;
